RECORDING_SESSION_LABEL	order_bq3ans	trial	itemid	ACC_B_Q1	ACC_B_Q2	ACC_B_Q3	ACC_T_Q1	ACC_T_Q2	ACC_T_Q3	RESPONSE_B_Q1	RESPONSE_B_Q2	RESPONSE_B_Q3	RESPONSE_T_Q1	RESPONSE_T_Q2	RESPONSE_T_Q3	TOTAL_CORRECT	order_bq1ans	order_bq2ans	order_tq1ans	order_tq2ans	order_tq3ans	topic	version
91	[3, 1, 2, 4]	8	b4	1	1	1	1	1	1	4	4	2	2	4	2	28	[2, 4, 3, 1]	[2, 3, 4, 1]	[4, 1, 2, 3]	[2, 3, 4, 1]	[4, 1, 2, 3]	bio	91
91	[2, 4, 3, 1]	9	b1	0	1	0	1	1	1	1	1	2	2	1	2	32	[2, 3, 4, 1]	[1, 4, 3, 2]	[4, 1, 2, 3]	[1, 4, 2, 3]	[4, 1, 2, 3]	bio	91
91	[3, 4, 1, 2]	10	p1	1	1	1	0	0	0	3	3	3	4	4	3	35	[3, 2, 1, 4]	[4, 2, 1, 3]	[1, 3, 4, 2]	[3, 1, 2, 4]	[4, 1, 2, 3]	physik	91
91	[2, 3, 4, 1]	11	p4	1	0	0	1	0	0	1	3	1	3	1	1	37	[1, 4, 2, 3]	[4, 1, 2, 3]	[3, 4, 1, 2]	[3, 2, 1, 4]	[3, 4, 1, 2]	physik	91
91	[1, 4, 3, 2]	12	p0	0	1	0	1	1	1	3	1	2	3	3	4	41	[4, 1, 2, 3]	[1, 2, 4, 3]	[2, 4, 1, 3]	[3, 2, 1, 4]	[4, 2, 3, 1]	physik	91
92	[3, 2, 1, 4]	1	p1	0	0	0	0	1	0	1	3	2	4	1	1	1	[2, 3, 1, 4]	[1, 4, 2, 3]	[3, 4, 1, 2]	[1, 3, 2, 4]	[3, 1, 4, 2]	physik	92
92	[2, 3, 4, 1]	2	p2	0	1	1	1	1	1	2	3	4	1	2	2	6	[3, 2, 4, 1]	[4, 3, 1, 2]	[1, 3, 2, 4]	[3, 1, 2, 4]	[2, 1, 4, 3]	physik	92
92	[2, 3, 4, 1]	3	b2	1	1	1	1	1	1	2	2	4	3	2	4	12	[4, 1, 3, 2]	[3, 1, 4, 2]	[2, 3, 1, 4]	[2, 1, 4, 3]	[3, 2, 4, 1]	bio	92
92	[3, 2, 1, 4]	4	b5	0	1	0	1	1	1	1	1	4	1	4	4	16	[4, 3, 2, 1]	[1, 2, 3, 4]	[1, 2, 3, 4]	[3, 4, 2, 1]	[4, 3, 2, 1]	bio	92
92	[2, 3, 4, 1]	5	p5	0	0	0	1	0	1	1	3	2	2	3	2	18	[2, 4, 1, 3]	[1, 2, 4, 3]	[4, 1, 2, 3]	[1, 3, 2, 4]	[3, 1, 2, 4]	physik	92
92	[4, 2, 1, 3]	6	b1	0	0	0	1	1	1	4	2	2	4	4	1	21	[4, 2, 1, 3]	[1, 2, 3, 4]	[3, 4, 2, 1]	[4, 2, 3, 1]	[1, 4, 3, 2]	bio	92
92	[2, 4, 1, 3]	7	b3	1	0	1	1	1	1	2	4	3	3	4	2	26	[2, 1, 3, 4]	[3, 1, 4, 2]	[3, 4, 1, 2]	[2, 4, 3, 1]	[2, 1, 4, 3]	bio	92
92	[1, 2, 3, 4]	8	b4	0	1	1	0	1	1	4	4	1	3	4	3	30	[4, 1, 2, 3]	[3, 4, 2, 1]	[1, 3, 4, 2]	[2, 4, 3, 1]	[3, 4, 1, 2]	bio	92
92	[4, 1, 2, 3]	9	p3	0	0	1	1	1	1	1	4	2	4	3	4	34	[2, 4, 1, 3]	[3, 4, 1, 2]	[2, 4, 3, 1]	[4, 3, 1, 2]	[2, 3, 4, 1]	physik	92
92	[1, 2, 3, 4]	10	p0	1	0	0	0	0	1	2	4	4	1	1	4	36	[4, 1, 2, 3]	[4, 3, 1, 2]	[4, 2, 1, 3]	[4, 3, 2, 1]	[4, 2, 3, 1]	physik	92
92	[2, 1, 4, 3]	11	b0	0	0	0	1	1	0	2	3	1	3	2	3	38	[2, 3, 1, 4]	[3, 1, 2, 4]	[3, 2, 1, 4]	[2, 1, 3, 4]	[1, 3, 2, 4]	bio	92
92	[2, 4, 1, 3]	12	p4	1	1	0	1	1	1	4	4	4	1	1	2	43	[3, 4, 2, 1]	[4, 2, 3, 1]	[1, 3, 4, 2]	[1, 4, 3, 2]	[4, 1, 3, 2]	physik	92
93	[2, 3, 4, 1]	1	p5	0	0	0	0	1	1	4	4	2	2	2	3	2	[3, 4, 1, 2]	[1, 3, 4, 2]	[4, 2, 3, 1]	[2, 1, 3, 4]	[4, 3, 1, 2]	physik	93
93	[2, 4, 1, 3]	2	b4	1	0	0	0	1	1	2	4	4	4	3	4	5	[4, 1, 2, 3]	[2, 1, 3, 4]	[4, 1, 2, 3]	[4, 2, 1, 3]	[2, 4, 3, 1]	bio	93
93	[1, 2, 3, 4]	3	b5	1	1	0	1	0	1	4	3	3	4	4	4	9	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 3, 4, 1]	[1, 4, 3, 2]	[4, 3, 2, 1]	bio	93
93	[2, 4, 3, 1]	4	p4	1	0	0	1	0	1	2	4	1	3	3	4	12	[4, 1, 3, 2]	[4, 3, 1, 2]	[4, 2, 1, 3]	[2, 4, 3, 1]	[4, 2, 3, 1]	physik	93
93	[4, 2, 1, 3]	5	b1	0	0	1	1	1	1	1	3	3	3	2	2	16	[2, 4, 1, 3]	[1, 4, 3, 2]	[3, 2, 1, 4]	[3, 1, 4, 2]	[4, 1, 3, 2]	bio	93
93	[2, 3, 1, 4]	6	p2	1	1	1	1	0	1	1	1	3	2	1	3	21	[1, 3, 2, 4]	[1, 4, 2, 3]	[4, 1, 2, 3]	[3, 4, 1, 2]	[2, 4, 1, 3]	physik	93
93	[3, 2, 4, 1]	7	p3	0	0	0	0	1	1	1	3	2	4	2	3	23	[3, 1, 4, 2]	[3, 1, 2, 4]	[4, 3, 1, 2]	[4, 1, 3, 2]	[2, 4, 1, 3]	physik	93
93	[2, 1, 3, 4]	8	p1	0	0	0	0	0	0	4	1	1	2	2	4	23	[1, 3, 4, 2]	[2, 1, 4, 3]	[2, 4, 1, 3]	[4, 2, 1, 3]	[2, 4, 1, 3]	physik	93
93	[3, 1, 4, 2]	9	p0	0	0	0	1	0	0	4	4	3	3	2	1	24	[1, 2, 3, 4]	[4, 3, 1, 2]	[3, 2, 1, 4]	[4, 2, 1, 3]	[2, 1, 3, 4]	physik	93
93	[4, 2, 1, 3]	10	b0	0	0	0	1	1	1	1	2	4	4	1	4	27	[2, 4, 3, 1]	[4, 2, 3, 1]	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 2, 3, 1]	bio	93
93	[1, 3, 2, 4]	11	b3	1	0	0	0	1	1	3	1	3	1	2	4	30	[3, 2, 1, 4]	[3, 1, 4, 2]	[4, 1, 2, 3]	[4, 1, 3, 2]	[2, 4, 3, 1]	bio	93
93	[3, 2, 4, 1]	12	b2	0	1	1	1	0	0	1	1	4	3	4	1	33	[3, 2, 4, 1]	[1, 3, 4, 2]	[4, 3, 1, 2]	[3, 4, 1, 2]	[2, 4, 3, 1]	bio	93
94	[1, 2, 3, 4]	1	p3	0	0	1	1	1	1	2	1	1	3	4	3	4	[2, 3, 1, 4]	[2, 4, 3, 1]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 3, 1, 4]	physik	94
94	[3, 1, 2, 4]	2	b0	1	1	0	1	1	1	4	4	3	2	4	4	9	[3, 4, 2, 1]	[3, 4, 2, 1]	[3, 1, 4, 2]	[4, 3, 2, 1]	[2, 3, 4, 1]	bio	94
94	[3, 2, 4, 1]	3	b5	0	1	0	1	1	0	3	1	3	2	4	4	12	[1, 3, 4, 2]	[1, 3, 2, 4]	[2, 1, 3, 4]	[4, 3, 2, 1]	[4, 2, 1, 3]	bio	94
94	[3, 4, 1, 2]	4	p5	1	0	0	1	0	1	4	3	1	1	4	3	15	[4, 3, 2, 1]	[3, 1, 4, 2]	[1, 4, 3, 2]	[4, 1, 2, 3]	[2, 4, 1, 3]	physik	94
94	[3, 2, 4, 1]	5	b1	1	0	1	1	0	0	1	3	4	3	1	4	18	[1, 2, 3, 4]	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 4, 3, 1]	[1, 2, 3, 4]	bio	94
94	[1, 3, 2, 4]	6	p1	0	0	1	0	0	0	2	4	1	4	3	2	19	[4, 2, 3, 1]	[3, 1, 2, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 3, 1, 4]	physik	94
94	[3, 1, 2, 4]	7	p2	0	0	0	1	0	1	3	4	1	1	2	3	21	[4, 3, 2, 1]	[3, 1, 4, 2]	[1, 3, 4, 2]	[4, 3, 2, 1]	[4, 2, 1, 3]	physik	94
94	[2, 1, 4, 3]	8	b4	1	1	1	1	1	1	4	3	2	1	3	2	27	[2, 3, 4, 1]	[4, 3, 1, 2]	[1, 3, 2, 4]	[4, 3, 1, 2]	[2, 1, 3, 4]	bio	94
94	[1, 2, 4, 3]	9	b2	1	1	1	1	1	1	4	4	1	1	2	2	33	[3, 2, 4, 1]	[4, 3, 2, 1]	[1, 3, 4, 2]	[2, 1, 4, 3]	[3, 1, 2, 4]	bio	94
94	[1, 3, 4, 2]	10	b3	1	0	0	1	1	1	4	3	4	3	3	4	37	[4, 2, 3, 1]	[1, 3, 2, 4]	[4, 2, 1, 3]	[4, 2, 1, 3]	[3, 2, 4, 1]	bio	94
94	[3, 4, 2, 1]	11	p0	0	0	0	0	1	1	1	1	3	3	4	2	39	[4, 3, 1, 2]	[4, 2, 3, 1]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 1, 4, 3]	physik	94
94	[2, 3, 1, 4]	12	p4	0	0	0	1	1	1	4	4	2	3	3	3	42	[3, 2, 1, 4]	[4, 2, 1, 3]	[4, 3, 1, 2]	[2, 3, 1, 4]	[4, 3, 1, 2]	physik	94
95	[2, 4, 1, 3]	1	p3	1	0	1	1	1	1	4	2	3	2	1	3	5	[4, 3, 2, 1]	[1, 2, 3, 4]	[3, 1, 4, 2]	[1, 4, 2, 3]	[4, 3, 1, 2]	physik	95
95	[2, 3, 1, 4]	2	b0	1	0	1	1	1	0	4	4	3	1	1	2	9	[2, 4, 3, 1]	[1, 4, 3, 2]	[1, 3, 2, 4]	[1, 2, 4, 3]	[4, 2, 3, 1]	bio	95
95	[3, 4, 1, 2]	3	b5	0	0	0	1	1	0	1	3	2	2	4	4	11	[4, 3, 2, 1]	[4, 3, 2, 1]	[2, 1, 3, 4]	[4, 2, 3, 1]	[3, 4, 1, 2]	bio	95
95	[2, 1, 3, 4]	4	b4	1	1	1	1	0	1	3	4	2	4	1	3	16	[3, 4, 1, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[3, 4, 1, 2]	[2, 4, 1, 3]	bio	95
95	[2, 4, 3, 1]	5	b1	0	0	0	1	0	1	1	2	3	1	4	4	18	[3, 1, 2, 4]	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 3, 1, 2]	[4, 3, 2, 1]	bio	95
95	[4, 3, 2, 1]	6	b2	0	1	1	1	1	0	3	2	4	3	2	3	22	[2, 4, 3, 1]	[4, 1, 3, 2]	[3, 2, 1, 4]	[3, 1, 4, 2]	[3, 4, 2, 1]	bio	95
95	[1, 4, 2, 3]	7	p5	0	0	1	0	1	0	2	1	1	3	1	4	24	[4, 2, 1, 3]	[3, 2, 1, 4]	[3, 4, 2, 1]	[1, 3, 2, 4]	[3, 2, 1, 4]	physik	95
95	[4, 1, 2, 3]	8	p1	0	1	1	1	1	0	1	2	2	1	1	2	28	[2, 3, 1, 4]	[3, 1, 2, 4]	[1, 2, 4, 3]	[1, 4, 2, 3]	[4, 3, 1, 2]	physik	95
95	[3, 4, 2, 1]	9	p2	0	1	0	0	0	1	3	3	3	4	3	2	30	[3, 4, 2, 1]	[3, 2, 1, 4]	[3, 1, 4, 2]	[3, 2, 4, 1]	[2, 1, 3, 4]	physik	95
95	[3, 4, 2, 1]	10	p0	1	1	0	1	0	0	4	2	3	2	4	4	33	[3, 2, 4, 1]	[2, 1, 4, 3]	[4, 1, 2, 3]	[4, 1, 3, 2]	[2, 1, 4, 3]	physik	95
95	[3, 4, 2, 1]	11	p4	0	0	0	1	1	1	4	2	3	1	1	1	36	[1, 2, 4, 3]	[3, 2, 1, 4]	[1, 2, 3, 4]	[1, 3, 2, 4]	[1, 2, 4, 3]	physik	95
95	[3, 4, 2, 1]	12	b3	1	0	1	1	0	0	1	3	4	2	2	4	39	[1, 3, 2, 4]	[4, 1, 2, 3]	[3, 1, 4, 2]	[3, 4, 1, 2]	[3, 1, 4, 2]	bio	95
96	[4, 3, 2, 1]	1	b1	0	0	1	1	0	1	1	1	4	3	2	1	3	[3, 4, 2, 1]	[2, 3, 4, 1]	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 2, 4, 3]	bio	96
96	[1, 4, 2, 3]	2	p2	0	0	0	1	1	1	2	2	4	1	3	1	6	[2, 4, 1, 3]	[1, 2, 3, 4]	[1, 2, 3, 4]	[4, 3, 1, 2]	[1, 2, 3, 4]	physik	96
96	[1, 2, 3, 4]	3	p5	0	0	0	1	0	1	1	4	2	1	1	2	8	[2, 1, 3, 4]	[2, 3, 1, 4]	[1, 4, 3, 2]	[3, 1, 4, 2]	[3, 1, 2, 4]	physik	96
96	[2, 4, 3, 1]	4	b3	1	1	1	1	1	1	1	3	4	1	4	1	14	[1, 4, 3, 2]	[3, 4, 1, 2]	[1, 2, 4, 3]	[2, 4, 3, 1]	[1, 2, 4, 3]	bio	96
96	[4, 1, 3, 2]	5	p1	1	0	0	0	1	0	3	3	1	2	1	2	16	[3, 4, 1, 2]	[3, 1, 2, 4]	[4, 2, 1, 3]	[1, 2, 4, 3]	[1, 3, 2, 4]	physik	96
96	[2, 4, 1, 3]	6	b0	1	1	1	0	1	0	1	1	3	1	4	1	20	[1, 4, 3, 2]	[1, 3, 4, 2]	[3, 4, 2, 1]	[2, 4, 3, 1]	[2, 3, 4, 1]	bio	96
96	[2, 1, 3, 4]	7	b2	0	1	1	1	1	1	2	3	2	1	1	4	25	[1, 4, 2, 3]	[2, 4, 1, 3]	[1, 2, 3, 4]	[1, 4, 3, 2]	[4, 2, 3, 1]	bio	96
96	[2, 1, 4, 3]	8	p3	1	0	1	1	1	0	1	3	2	2	3	4	29	[1, 3, 4, 2]	[1, 2, 3, 4]	[3, 1, 4, 2]	[3, 2, 1, 4]	[2, 4, 1, 3]	physik	96
96	[3, 2, 4, 1]	9	p0	0	1	0	0	0	0	2	3	1	4	4	2	30	[2, 3, 1, 4]	[3, 2, 1, 4]	[4, 1, 2, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	physik	96
96	[4, 3, 1, 2]	10	b5	0	1	0	1	1	1	4	3	1	2	4	3	34	[2, 3, 1, 4]	[3, 2, 1, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[3, 2, 1, 4]	bio	96
96	[3, 2, 1, 4]	11	p4	1	0	0	1	0	1	1	3	1	3	1	4	37	[1, 4, 2, 3]	[1, 4, 3, 2]	[2, 3, 1, 4]	[3, 2, 4, 1]	[3, 4, 2, 1]	physik	96
96	[3, 4, 1, 2]	12	b4	1	1	0	1	1	1	1	2	4	2	1	1	42	[1, 4, 2, 3]	[2, 1, 3, 4]	[4, 1, 2, 3]	[1, 3, 4, 2]	[1, 2, 4, 3]	bio	96
97	[3, 2, 1, 4]	1	p2	1	0	0	1	0	0	4	4	4	1	4	3	2	[3, 2, 4, 1]	[3, 4, 1, 2]	[1, 3, 4, 2]	[3, 1, 4, 2]	[3, 1, 2, 4]	physik	97
97	[3, 1, 4, 2]	2	p1	0	0	1	1	0	0	2	4	2	3	2	1	4	[1, 2, 4, 3]	[3, 4, 1, 2]	[3, 2, 1, 4]	[1, 3, 4, 2]	[4, 3, 2, 1]	physik	97
97	[2, 3, 4, 1]	3	p4	0	1	0	0	1	0	2	4	3	3	4	2	6	[3, 2, 1, 4]	[4, 2, 3, 1]	[3, 1, 2, 4]	[2, 4, 3, 1]	[1, 2, 4, 3]	physik	97
97	[2, 3, 4, 1]	4	b1	0	0	1	1	1	0	4	1	4	4	3	4	9	[4, 1, 2, 3]	[4, 3, 2, 1]	[4, 2, 3, 1]	[4, 2, 1, 3]	[1, 3, 4, 2]	bio	97
97	[1, 3, 4, 2]	5	b3	1	0	1	0	1	1	2	3	1	1	1	3	13	[4, 1, 2, 3]	[2, 3, 4, 1]	[3, 4, 2, 1]	[1, 4, 2, 3]	[3, 2, 1, 4]	bio	97
97	[2, 4, 1, 3]	6	p3	1	0	1	0	1	0	2	3	3	3	2	1	16	[2, 1, 3, 4]	[1, 3, 2, 4]	[1, 2, 3, 4]	[4, 1, 2, 3]	[4, 1, 3, 2]	physik	97
97	[1, 3, 4, 2]	7	p5	0	0	0	0	1	1	3	3	2	4	2	3	18	[1, 3, 2, 4]	[4, 3, 2, 1]	[2, 3, 1, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	physik	97
97	[4, 1, 3, 2]	8	p0	0	0	0	1	0	0	4	2	3	2	1	3	19	[3, 1, 4, 2]	[3, 2, 4, 1]	[2, 1, 4, 3]	[4, 1, 2, 3]	[4, 3, 2, 1]	physik	97
97	[1, 3, 4, 2]	9	b4	0	0	0	0	0	1	1	4	4	2	3	3	20	[4, 1, 3, 2]	[3, 1, 4, 2]	[4, 3, 2, 1]	[4, 3, 2, 1]	[4, 3, 1, 2]	bio	97
97	[2, 3, 4, 1]	10	b5	0	0	1	0	1	0	4	3	4	1	4	4	22	[4, 2, 1, 3]	[1, 4, 2, 3]	[4, 3, 1, 2]	[4, 3, 2, 1]	[3, 4, 1, 2]	bio	97
97	[1, 4, 2, 3]	11	b2	0	1	1	1	0	1	4	3	1	2	2	2	26	[4, 1, 3, 2]	[2, 3, 1, 4]	[3, 1, 2, 4]	[1, 4, 2, 3]	[4, 1, 2, 3]	bio	97
97	[3, 1, 4, 2]	12	b0	0	1	0	0	1	0	3	3	4	4	2	3	28	[1, 2, 3, 4]	[2, 4, 1, 3]	[3, 2, 1, 4]	[2, 1, 3, 4]	[3, 4, 2, 1]	bio	97
98	[1, 4, 2, 3]	1	b0	1	1	0	1	0	0	1	2	2	4	3	2	3	[1, 4, 2, 3]	[4, 1, 2, 3]	[3, 2, 4, 1]	[2, 1, 4, 3]	[4, 2, 1, 3]	bio	98
98	[2, 3, 1, 4]	2	p4	0	0	0	1	0	1	2	3	2	4	2	1	5	[2, 3, 1, 4]	[4, 1, 3, 2]	[2, 4, 3, 1]	[4, 2, 3, 1]	[1, 3, 2, 4]	physik	98
98	[1, 3, 2, 4]	3	p3	0	1	0	0	1	1	2	1	3	3	3	4	8	[4, 3, 2, 1]	[1, 2, 4, 3]	[1, 2, 4, 3]	[4, 2, 1, 3]	[3, 2, 4, 1]	physik	98
98	[3, 4, 2, 1]	4	b1	0	0	0	1	1	1	1	1	2	1	4	1	11	[2, 1, 3, 4]	[3, 4, 1, 2]	[1, 2, 4, 3]	[4, 3, 2, 1]	[1, 2, 4, 3]	bio	98
98	[3, 2, 1, 4]	5	p2	0	0	1	0	0	1	1	2	3	4	1	4	13	[2, 4, 1, 3]	[2, 3, 1, 4]	[4, 3, 1, 2]	[3, 1, 2, 4]	[2, 3, 4, 1]	physik	98
98	[2, 1, 3, 4]	6	p5	0	0	1	1	0	1	3	2	2	2	2	3	16	[3, 2, 4, 1]	[3, 4, 2, 1]	[2, 1, 4, 3]	[2, 3, 4, 1]	[3, 4, 1, 2]	physik	98
98	[1, 4, 3, 2]	7	b5	0	0	0	1	1	0	4	2	2	3	4	3	18	[2, 1, 3, 4]	[3, 4, 2, 1]	[4, 3, 1, 2]	[2, 3, 4, 1]	[1, 2, 3, 4]	bio	98
98	[4, 3, 1, 2]	8	p1	0	1	1	0	0	0	2	4	3	3	3	1	20	[4, 2, 3, 1]	[4, 3, 2, 1]	[1, 4, 3, 2]	[4, 3, 2, 1]	[3, 4, 1, 2]	physik	98
98	[3, 1, 2, 4]	9	p0	1	0	0	0	0	1	3	3	4	1	1	1	22	[4, 2, 1, 3]	[3, 1, 4, 2]	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 2, 4, 3]	physik	98
98	[4, 2, 1, 3]	10	b4	1	0	0	0	0	1	4	1	4	4	3	3	24	[3, 4, 2, 1]	[4, 1, 2, 3]	[4, 1, 2, 3]	[3, 1, 2, 4]	[2, 4, 1, 3]	bio	98
98	[2, 4, 1, 3]	11	b2	1	1	0	1	1	0	4	1	2	4	4	2	28	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 3, 2, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	bio	98
98	[4, 2, 1, 3]	12	b3	0	0	1	1	1	1	4	3	3	4	4	4	32	[3, 2, 1, 4]	[4, 2, 3, 1]	[3, 2, 4, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	bio	98
99	[1, 2, 4, 3]	1	p4	0	0	0	0	1	1	1	2	2	2	4	3	2	[3, 2, 4, 1]	[3, 4, 1, 2]	[3, 2, 1, 4]	[2, 4, 3, 1]	[4, 3, 1, 2]	physik	99
99	[1, 2, 3, 4]	2	p5	0	0	1	0	0	1	3	2	1	4	3	2	4	[4, 1, 2, 3]	[1, 4, 3, 2]	[3, 2, 1, 4]	[3, 1, 2, 4]	[3, 1, 2, 4]	physik	99
99	[2, 1, 3, 4]	3	b0	0	0	1	0	1	0	1	4	2	3	4	4	6	[3, 4, 1, 2]	[3, 1, 2, 4]	[1, 4, 2, 3]	[4, 3, 2, 1]	[4, 3, 1, 2]	bio	99
99	[3, 1, 2, 4]	4	b5	0	0	0	1	1	0	4	3	4	1	3	2	8	[1, 2, 3, 4]	[3, 4, 2, 1]	[1, 2, 4, 3]	[2, 3, 1, 4]	[1, 2, 3, 4]	bio	99
99	[2, 1, 4, 3]	5	p3	0	0	1	0	1	1	1	4	2	4	1	2	11	[3, 1, 2, 4]	[2, 1, 4, 3]	[4, 1, 3, 2]	[1, 4, 2, 3]	[4, 1, 2, 3]	physik	99
99	[2, 1, 4, 3]	6	b3	0	1	0	1	1	0	2	3	1	3	4	4	14	[4, 3, 2, 1]	[4, 3, 1, 2]	[4, 2, 1, 3]	[2, 3, 4, 1]	[1, 3, 2, 4]	bio	99
99	[2, 3, 4, 1]	7	p1	0	0	0	0	1	0	3	3	3	4	1	2	15	[1, 3, 2, 4]	[1, 3, 2, 4]	[1, 4, 2, 3]	[1, 2, 3, 4]	[3, 4, 2, 1]	physik	99
99	[3, 1, 2, 4]	8	p0	0	1	0	1	0	0	4	3	1	4	2	1	17	[3, 1, 2, 4]	[2, 3, 1, 4]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 4, 2, 1]	physik	99
99	[4, 3, 1, 2]	9	b4	0	0	0	0	1	1	2	3	2	1	3	4	19	[1, 3, 4, 2]	[4, 1, 2, 3]	[3, 4, 2, 1]	[4, 3, 1, 2]	[4, 3, 2, 1]	bio	99
99	[1, 3, 4, 2]	10	p2	0	1	0	1	1	1	3	4	4	4	3	2	23	[2, 1, 4, 3]	[2, 3, 4, 1]	[2, 3, 4, 1]	[4, 3, 1, 2]	[4, 1, 2, 3]	physik	99
99	[2, 3, 1, 4]	11	b1	0	0	1	1	0	0	2	2	3	1	3	3	25	[4, 3, 1, 2]	[4, 2, 1, 3]	[1, 3, 2, 4]	[4, 1, 2, 3]	[1, 2, 4, 3]	bio	99
99	[4, 1, 2, 3]	12	b2	0	1	0	1	1	1	3	1	1	2	4	1	29	[3, 4, 2, 1]	[1, 4, 3, 2]	[3, 1, 2, 4]	[4, 3, 2, 1]	[1, 3, 2, 4]	bio	99
37	[3, 2, 1, 4]	1	b3	1	0	0	0	1	1	2	2	1	2	4	4	3	[4, 1, 3, 2]	[2, 4, 1, 3]	[4, 3, 1, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	bio	37
37	[4, 1, 2, 3]	2	p5	0	0	1	0	1	1	4	4	2	1	1	1	6	[3, 4, 1, 2]	[4, 3, 1, 2]	[3, 1, 4, 2]	[1, 4, 3, 2]	[1, 3, 2, 4]	physik	37
37	[1, 3, 2, 4]	3	p1	0	0	0	0	1	0	4	4	4	4	4	4	7	[4, 1, 3, 2]	[3, 4, 1, 2]	[3, 1, 2, 4]	[3, 4, 2, 1]	[1, 3, 4, 2]	physik	37
37	[2, 4, 1, 3]	4	b2	1	0	1	1	1	1	3	1	3	3	4	4	12	[3, 2, 1, 4]	[2, 3, 4, 1]	[2, 3, 1, 4]	[4, 2, 3, 1]	[4, 2, 3, 1]	bio	37
37	[4, 3, 1, 2]	5	p3	1	1	1	1	1	1	2	2	3	2	1	1	18	[2, 1, 3, 4]	[2, 1, 4, 3]	[3, 1, 2, 4]	[1, 2, 3, 4]	[1, 2, 3, 4]	physik	37
37	[3, 2, 4, 1]	6	p2	0	0	1	0	1	1	3	1	4	1	4	3	21	[4, 1, 2, 3]	[2, 3, 1, 4]	[2, 1, 3, 4]	[4, 2, 3, 1]	[4, 2, 1, 3]	physik	37
37	[4, 1, 2, 3]	7	b5	0	1	1	1	1	1	2	1	2	1	3	2	26	[4, 3, 1, 2]	[1, 3, 2, 4]	[1, 2, 3, 4]	[4, 2, 1, 3]	[2, 1, 3, 4]	bio	37
37	[3, 2, 1, 4]	8	b1	0	1	0	1	1	0	1	2	2	2	1	3	29	[3, 4, 1, 2]	[2, 1, 3, 4]	[3, 1, 2, 4]	[1, 3, 4, 2]	[2, 1, 3, 4]	bio	37
37	[1, 3, 2, 4]	9	b0	1	0	0	1	1	0	3	2	2	3	2	3	32	[4, 2, 1, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	[2, 1, 3, 4]	[3, 4, 2, 1]	bio	37
37	[4, 2, 1, 3]	10	p4	1	0	0	1	0	0	2	4	2	2	4	2	34	[2, 1, 4, 3]	[4, 1, 3, 2]	[4, 1, 2, 3]	[2, 4, 1, 3]	[4, 3, 2, 1]	physik	37
37	[1, 4, 2, 3]	11	p0	0	0	0	1	1	1	1	2	2	4	2	2	37	[3, 4, 2, 1]	[4, 3, 1, 2]	[2, 3, 4, 1]	[3, 1, 2, 4]	[4, 1, 2, 3]	physik	37
37	[3, 2, 4, 1]	12	b4	1	0	1	1	1	1	2	4	4	3	2	2	42	[2, 1, 3, 4]	[4, 1, 3, 2]	[3, 4, 1, 2]	[2, 1, 3, 4]	[4, 1, 3, 2]	bio	37
71	[4, 2, 1, 3]	1	p3	0	0	0	0	1	0	4	3	2	2	3	2	1	[4, 3, 1, 2]	[3, 4, 2, 1]	[1, 4, 2, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	physik	71
71	[4, 1, 3, 2]	2	p4	0	0	0	1	1	0	1	1	4	3	3	1	3	[3, 4, 1, 2]	[4, 1, 2, 3]	[3, 4, 1, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	physik	71
71	[1, 3, 4, 2]	3	b3	1	0	1	1	0	1	4	2	1	4	1	1	7	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[1, 4, 2, 3]	bio	71
71	[2, 1, 3, 4]	4	p0	0	0	1	0	1	0	4	2	2	4	3	2	9	[4, 2, 1, 3]	[2, 3, 4, 1]	[3, 2, 1, 4]	[2, 4, 1, 3]	[1, 4, 2, 3]	physik	71
71	[2, 3, 4, 1]	5	b4	1	1	1	1	1	1	1	2	4	4	4	4	15	[1, 4, 2, 3]	[3, 1, 4, 2]	[2, 4, 3, 1]	[2, 4, 3, 1]	[3, 2, 4, 1]	bio	71
