version	text_id	text_domain	order_bq_1_ans	order_bq_2_ans	order_bq_3_ans	order_tq_1_ans	order_tq_2_ans	order_tq_3_ans	trial
65	p4	physics	[1, 2, 3, 4]	[4, 3, 2, 1]	[3, 1, 2, 4]	[1, 2, 3, 4]	[1, 3, 2, 4]	[3, 1, 4, 2]	10
65	b5	biology	[4, 2, 3, 1]	[4, 3, 2, 1]	[2, 3, 4, 1]	[3, 2, 1, 4]	[2, 3, 1, 4]	[4, 2, 3, 1]	11
65	p0	physics	[4, 2, 1, 3]	[4, 2, 1, 3]	[2, 4, 3, 1]	[4, 1, 2, 3]	[1, 2, 4, 3]	[4, 1, 3, 2]	12
66	b1	biology	[3, 2, 4, 1]	[3, 2, 1, 4]	[1, 3, 2, 4]	[1, 4, 2, 3]	[3, 4, 2, 1]	[2, 1, 4, 3]	1
66	b0	biology	[1, 3, 2, 4]	[2, 1, 4, 3]	[1, 2, 4, 3]	[1, 2, 4, 3]	[4, 1, 2, 3]	[2, 1, 3, 4]	2
66	b4	biology	[4, 3, 1, 2]	[4, 3, 1, 2]	[1, 2, 3, 4]	[4, 1, 3, 2]	[3, 4, 2, 1]	[1, 4, 2, 3]	3
66	b2	biology	[3, 2, 1, 4]	[2, 3, 4, 1]	[2, 1, 3, 4]	[3, 1, 4, 2]	[3, 2, 4, 1]	[1, 4, 3, 2]	4
66	p1	physics	[2, 4, 3, 1]	[2, 1, 4, 3]	[3, 4, 1, 2]	[2, 4, 3, 1]	[3, 2, 1, 4]	[4, 2, 3, 1]	5
66	p2	physics	[3, 4, 2, 1]	[4, 3, 1, 2]	[3, 2, 4, 1]	[3, 4, 2, 1]	[1, 3, 4, 2]	[1, 3, 2, 4]	6
66	p3	physics	[4, 1, 3, 2]	[1, 2, 3, 4]	[3, 4, 1, 2]	[3, 4, 2, 1]	[3, 4, 2, 1]	[2, 1, 4, 3]	7
66	b3	biology	[4, 2, 1, 3]	[2, 1, 4, 3]	[2, 4, 1, 3]	[4, 1, 2, 3]	[2, 4, 3, 1]	[3, 2, 4, 1]	8
66	p0	physics	[3, 4, 2, 1]	[4, 2, 3, 1]	[3, 4, 2, 1]	[4, 2, 3, 1]	[2, 3, 1, 4]	[2, 4, 1, 3]	9
66	p4	physics	[4, 1, 3, 2]	[1, 2, 4, 3]	[3, 4, 1, 2]	[3, 2, 1, 4]	[2, 4, 3, 1]	[2, 3, 4, 1]	10
66	b5	biology	[3, 1, 2, 4]	[3, 4, 2, 1]	[4, 1, 3, 2]	[3, 2, 4, 1]	[3, 1, 4, 2]	[1, 2, 4, 3]	11
66	p5	physics	[1, 4, 3, 2]	[4, 2, 3, 1]	[1, 2, 4, 3]	[1, 4, 2, 3]	[2, 1, 3, 4]	[2, 3, 4, 1]	12
67	b1	biology	[1, 2, 3, 4]	[1, 2, 3, 4]	[4, 2, 3, 1]	[4, 3, 1, 2]	[1, 4, 3, 2]	[2, 4, 1, 3]	1
67	b3	biology	[4, 3, 1, 2]	[1, 2, 4, 3]	[4, 2, 3, 1]	[3, 1, 4, 2]	[2, 1, 4, 3]	[3, 2, 4, 1]	2
67	p2	physics	[1, 4, 3, 2]	[2, 1, 3, 4]	[4, 2, 3, 1]	[1, 4, 2, 3]	[2, 1, 3, 4]	[1, 3, 2, 4]	3
67	b2	biology	[3, 2, 1, 4]	[4, 3, 2, 1]	[1, 3, 4, 2]	[3, 2, 1, 4]	[3, 1, 2, 4]	[2, 1, 4, 3]	4
67	b0	biology	[4, 3, 2, 1]	[1, 2, 3, 4]	[2, 4, 3, 1]	[1, 4, 2, 3]	[3, 4, 2, 1]	[4, 2, 1, 3]	5
67	p5	physics	[4, 1, 2, 3]	[2, 1, 4, 3]	[3, 4, 2, 1]	[3, 2, 4, 1]	[4, 1, 2, 3]	[1, 4, 3, 2]	6
67	b5	biology	[4, 2, 3, 1]	[4, 1, 3, 2]	[4, 2, 3, 1]	[4, 2, 3, 1]	[4, 1, 2, 3]	[1, 4, 3, 2]	7
67	p4	physics	[4, 1, 2, 3]	[3, 2, 4, 1]	[1, 2, 4, 3]	[1, 2, 3, 4]	[1, 3, 4, 2]	[4, 3, 1, 2]	8
67	p3	physics	[1, 3, 4, 2]	[2, 4, 3, 1]	[1, 2, 4, 3]	[1, 4, 3, 2]	[4, 1, 2, 3]	[4, 2, 3, 1]	9
67	b4	biology	[1, 4, 2, 3]	[4, 1, 2, 3]	[1, 2, 3, 4]	[1, 4, 2, 3]	[4, 1, 3, 2]	[3, 2, 1, 4]	10
67	p1	physics	[3, 2, 4, 1]	[1, 3, 4, 2]	[3, 2, 1, 4]	[1, 3, 2, 4]	[3, 1, 4, 2]	[2, 3, 1, 4]	11
67	p0	physics	[4, 2, 1, 3]	[4, 3, 2, 1]	[2, 1, 4, 3]	[3, 4, 2, 1]	[3, 4, 2, 1]	[4, 2, 1, 3]	12
68	b1	biology	[4, 1, 3, 2]	[2, 4, 3, 1]	[1, 3, 4, 2]	[2, 4, 3, 1]	[2, 3, 1, 4]	[4, 1, 2, 3]	1
68	p3	physics	[1, 3, 2, 4]	[2, 1, 4, 3]	[3, 1, 2, 4]	[2, 3, 1, 4]	[4, 3, 1, 2]	[2, 3, 1, 4]	2
68	p4	physics	[4, 1, 3, 2]	[1, 2, 3, 4]	[1, 2, 4, 3]	[4, 2, 3, 1]	[3, 4, 1, 2]	[3, 1, 2, 4]	3
68	b2	biology	[1, 2, 4, 3]	[2, 1, 4, 3]	[1, 4, 3, 2]	[1, 4, 2, 3]	[3, 2, 4, 1]	[3, 2, 4, 1]	4
68	p2	physics	[3, 1, 2, 4]	[3, 4, 1, 2]	[2, 4, 3, 1]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 3, 4, 1]	5
68	p5	physics	[1, 3, 4, 2]	[4, 3, 1, 2]	[4, 1, 3, 2]	[4, 3, 1, 2]	[3, 4, 1, 2]	[1, 2, 4, 3]	6
68	p0	physics	[3, 4, 2, 1]	[4, 1, 2, 3]	[4, 2, 3, 1]	[3, 2, 1, 4]	[4, 2, 3, 1]	[4, 1, 3, 2]	7
68	b4	biology	[1, 2, 3, 4]	[2, 3, 1, 4]	[2, 4, 3, 1]	[3, 2, 4, 1]	[4, 3, 1, 2]	[2, 3, 1, 4]	8
68	b5	biology	[1, 3, 4, 2]	[1, 4, 3, 2]	[1, 3, 2, 4]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 1, 3, 4]	9
68	b0	biology	[1, 4, 2, 3]	[3, 4, 1, 2]	[4, 1, 2, 3]	[3, 4, 1, 2]	[3, 1, 4, 2]	[3, 2, 1, 4]	10
68	p1	physics	[4, 2, 3, 1]	[3, 2, 4, 1]	[3, 2, 4, 1]	[1, 2, 3, 4]	[3, 2, 1, 4]	[2, 1, 3, 4]	11
68	b3	biology	[1, 4, 2, 3]	[2, 1, 4, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	[4, 3, 1, 2]	[4, 2, 3, 1]	12
69	p3	physics	[4, 1, 3, 2]	[2, 4, 3, 1]	[3, 2, 1, 4]	[2, 1, 4, 3]	[1, 3, 2, 4]	[4, 3, 2, 1]	1
69	p5	physics	[4, 2, 3, 1]	[3, 2, 1, 4]	[2, 4, 1, 3]	[1, 4, 3, 2]	[3, 4, 1, 2]	[4, 2, 1, 3]	2
69	p4	physics	[1, 3, 4, 2]	[1, 2, 3, 4]	[3, 4, 2, 1]	[2, 4, 1, 3]	[2, 3, 4, 1]	[3, 4, 1, 2]	3
69	b0	biology	[1, 3, 4, 2]	[1, 2, 4, 3]	[3, 1, 4, 2]	[2, 3, 1, 4]	[2, 3, 4, 1]	[4, 3, 1, 2]	4
69	b5	biology	[3, 4, 2, 1]	[2, 1, 3, 4]	[2, 1, 3, 4]	[3, 1, 2, 4]	[3, 1, 2, 4]	[4, 2, 1, 3]	5
69	p2	physics	[2, 3, 4, 1]	[3, 2, 4, 1]	[1, 4, 3, 2]	[2, 1, 3, 4]	[2, 4, 1, 3]	[2, 1, 3, 4]	6
69	b4	biology	[3, 1, 2, 4]	[2, 4, 3, 1]	[2, 4, 1, 3]	[1, 2, 4, 3]	[2, 1, 3, 4]	[4, 3, 2, 1]	7
69	b3	biology	[4, 1, 3, 2]	[4, 3, 1, 2]	[1, 3, 2, 4]	[1, 4, 3, 2]	[1, 3, 2, 4]	[1, 2, 3, 4]	8
69	p1	physics	[2, 3, 4, 1]	[3, 2, 1, 4]	[3, 2, 4, 1]	[2, 4, 1, 3]	[3, 4, 1, 2]	[4, 2, 3, 1]	9
69	b2	biology	[3, 1, 2, 4]	[2, 3, 4, 1]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 1, 3, 4]	[3, 2, 1, 4]	10
69	p0	physics	[1, 3, 2, 4]	[3, 2, 1, 4]	[4, 1, 2, 3]	[1, 3, 4, 2]	[2, 3, 1, 4]	[1, 4, 2, 3]	11
69	b1	biology	[2, 3, 1, 4]	[1, 2, 3, 4]	[2, 1, 3, 4]	[4, 3, 2, 1]	[3, 1, 2, 4]	[1, 3, 2, 4]	12
70	b4	biology	[4, 1, 3, 2]	[2, 4, 3, 1]	[4, 2, 1, 3]	[2, 1, 3, 4]	[3, 1, 4, 2]	[4, 1, 2, 3]	1
70	p3	physics	[4, 1, 2, 3]	[3, 2, 4, 1]	[2, 4, 3, 1]	[1, 3, 2, 4]	[1, 4, 3, 2]	[3, 2, 4, 1]	2
70	b1	biology	[4, 3, 1, 2]	[1, 2, 4, 3]	[3, 1, 2, 4]	[1, 3, 2, 4]	[2, 3, 1, 4]	[1, 3, 2, 4]	3
70	b3	biology	[1, 4, 3, 2]	[1, 2, 3, 4]	[2, 3, 4, 1]	[3, 2, 4, 1]	[1, 2, 3, 4]	[4, 3, 2, 1]	4
70	p1	physics	[1, 2, 3, 4]	[3, 2, 1, 4]	[2, 4, 1, 3]	[2, 1, 4, 3]	[1, 3, 4, 2]	[4, 2, 3, 1]	5
70	p4	physics	[3, 4, 1, 2]	[4, 1, 3, 2]	[4, 3, 1, 2]	[2, 4, 3, 1]	[2, 1, 4, 3]	[1, 3, 2, 4]	6
70	b0	biology	[1, 2, 3, 4]	[1, 2, 4, 3]	[3, 1, 2, 4]	[4, 1, 2, 3]	[2, 1, 4, 3]	[1, 4, 3, 2]	7
70	b2	biology	[2, 3, 4, 1]	[2, 3, 1, 4]	[3, 4, 1, 2]	[1, 2, 4, 3]	[4, 1, 2, 3]	[2, 4, 1, 3]	8
70	p2	physics	[1, 3, 4, 2]	[3, 2, 1, 4]	[4, 1, 3, 2]	[3, 4, 2, 1]	[4, 3, 2, 1]	[1, 2, 4, 3]	9
70	b5	biology	[3, 4, 2, 1]	[2, 1, 3, 4]	[1, 4, 3, 2]	[1, 4, 2, 3]	[3, 1, 2, 4]	[1, 2, 4, 3]	10
70	p5	physics	[3, 4, 1, 2]	[3, 4, 1, 2]	[1, 4, 2, 3]	[3, 4, 1, 2]	[4, 3, 1, 2]	[2, 4, 1, 3]	11
70	p0	physics	[4, 3, 2, 1]	[1, 3, 4, 2]	[2, 4, 1, 3]	[1, 2, 4, 3]	[1, 2, 3, 4]	[3, 2, 4, 1]	12
71	p3	physics	[4, 3, 1, 2]	[3, 4, 2, 1]	[4, 2, 1, 3]	[1, 4, 2, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	1
71	p4	physics	[3, 4, 1, 2]	[4, 1, 2, 3]	[4, 1, 3, 2]	[3, 4, 1, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	2
71	b3	biology	[4, 3, 2, 1]	[3, 4, 1, 2]	[1, 3, 4, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[1, 4, 2, 3]	3
71	p0	physics	[4, 2, 1, 3]	[2, 3, 4, 1]	[2, 1, 3, 4]	[3, 2, 1, 4]	[2, 4, 1, 3]	[1, 4, 2, 3]	4
71	b4	biology	[1, 4, 2, 3]	[3, 1, 4, 2]	[2, 3, 4, 1]	[2, 4, 3, 1]	[2, 4, 3, 1]	[3, 2, 4, 1]	5
71	b5	biology	[3, 2, 4, 1]	[4, 1, 2, 3]	[1, 4, 3, 2]	[1, 3, 2, 4]	[3, 4, 1, 2]	[3, 4, 1, 2]	6
71	b1	biology	[3, 4, 1, 2]	[3, 1, 2, 4]	[1, 4, 2, 3]	[3, 1, 4, 2]	[2, 3, 4, 1]	[3, 2, 1, 4]	7
71	b2	biology	[3, 2, 4, 1]	[3, 1, 2, 4]	[2, 1, 4, 3]	[1, 2, 3, 4]	[4, 2, 1, 3]	[3, 4, 1, 2]	8
71	p2	physics	[4, 3, 1, 2]	[4, 1, 3, 2]	[4, 1, 2, 3]	[4, 1, 3, 2]	[2, 1, 4, 3]	[4, 2, 1, 3]	9
71	p1	physics	[1, 4, 2, 3]	[2, 1, 4, 3]	[1, 3, 4, 2]	[2, 4, 1, 3]	[3, 4, 1, 2]	[4, 3, 1, 2]	10
71	p5	physics	[4, 3, 2, 1]	[3, 4, 2, 1]	[4, 3, 1, 2]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 4, 1, 3]	11
71	b0	biology	[2, 3, 4, 1]	[2, 1, 3, 4]	[3, 1, 2, 4]	[1, 2, 3, 4]	[3, 1, 2, 4]	[3, 4, 1, 2]	12
72	b0	biology	[3, 1, 2, 4]	[4, 2, 3, 1]	[3, 1, 4, 2]	[1, 2, 3, 4]	[1, 2, 4, 3]	[3, 4, 1, 2]	1
72	b2	biology	[4, 3, 1, 2]	[2, 4, 1, 3]	[3, 2, 4, 1]	[1, 3, 2, 4]	[3, 1, 2, 4]	[2, 1, 3, 4]	2
72	p1	physics	[1, 4, 2, 3]	[4, 3, 1, 2]	[2, 4, 1, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	[2, 4, 1, 3]	3
72	b1	biology	[4, 3, 1, 2]	[2, 1, 4, 3]	[2, 4, 1, 3]	[2, 1, 4, 3]	[1, 2, 4, 3]	[3, 1, 2, 4]	4
72	b4	biology	[1, 4, 3, 2]	[2, 4, 1, 3]	[2, 1, 3, 4]	[3, 1, 2, 4]	[3, 1, 2, 4]	[1, 3, 4, 2]	5
72	b5	biology	[2, 1, 4, 3]	[3, 4, 1, 2]	[4, 1, 2, 3]	[1, 2, 4, 3]	[2, 4, 3, 1]	[4, 3, 2, 1]	6
72	p5	physics	[3, 1, 2, 4]	[1, 4, 3, 2]	[2, 4, 1, 3]	[4, 2, 3, 1]	[3, 4, 1, 2]	[1, 3, 4, 2]	7
72	p2	physics	[1, 4, 2, 3]	[3, 4, 2, 1]	[2, 4, 1, 3]	[3, 1, 4, 2]	[3, 4, 2, 1]	[2, 3, 4, 1]	8
72	p3	physics	[3, 1, 2, 4]	[2, 4, 1, 3]	[4, 2, 1, 3]	[2, 1, 4, 3]	[4, 3, 1, 2]	[2, 4, 1, 3]	9
72	p4	physics	[1, 3, 2, 4]	[3, 1, 4, 2]	[3, 2, 1, 4]	[3, 2, 4, 1]	[2, 4, 3, 1]	[1, 4, 2, 3]	10
72	p0	physics	[3, 1, 4, 2]	[4, 2, 3, 1]	[3, 1, 2, 4]	[3, 1, 2, 4]	[3, 4, 1, 2]	[2, 4, 3, 1]	11
72	b3	biology	[4, 2, 1, 3]	[2, 4, 1, 3]	[1, 4, 2, 3]	[4, 1, 2, 3]	[4, 1, 3, 2]	[3, 2, 4, 1]	12
73	b0	biology	[3, 4, 1, 2]	[2, 3, 4, 1]	[3, 4, 2, 1]	[2, 1, 4, 3]	[3, 4, 2, 1]	[2, 1, 3, 4]	1
73	p2	physics	[2, 1, 3, 4]	[3, 1, 4, 2]	[4, 1, 2, 3]	[4, 3, 1, 2]	[4, 3, 2, 1]	[4, 1, 2, 3]	2
73	b2	biology	[4, 2, 3, 1]	[2, 1, 4, 3]	[3, 4, 2, 1]	[1, 3, 4, 2]	[3, 4, 1, 2]	[4, 1, 3, 2]	3
73	p1	physics	[3, 2, 1, 4]	[1, 3, 2, 4]	[4, 3, 1, 2]	[2, 1, 3, 4]	[1, 2, 4, 3]	[1, 2, 4, 3]	4
73	p5	physics	[2, 4, 1, 3]	[2, 4, 1, 3]	[4, 2, 3, 1]	[2, 3, 4, 1]	[2, 1, 3, 4]	[1, 2, 4, 3]	5
73	p3	physics	[2, 1, 3, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	[2, 4, 3, 1]	[4, 3, 2, 1]	[4, 1, 3, 2]	6
73	b3	biology	[4, 1, 2, 3]	[2, 4, 3, 1]	[4, 1, 3, 2]	[1, 3, 4, 2]	[4, 3, 2, 1]	[1, 2, 4, 3]	7
73	p4	physics	[4, 1, 2, 3]	[4, 2, 3, 1]	[1, 2, 3, 4]	[4, 3, 2, 1]	[4, 3, 1, 2]	[1, 2, 3, 4]	8
73	b1	biology	[3, 1, 2, 4]	[2, 1, 3, 4]	[1, 4, 3, 2]	[3, 4, 2, 1]	[3, 4, 2, 1]	[3, 1, 2, 4]	9
73	b5	biology	[2, 1, 3, 4]	[3, 1, 2, 4]	[4, 3, 1, 2]	[3, 4, 1, 2]	[4, 1, 3, 2]	[1, 2, 4, 3]	10
73	b4	biology	[2, 3, 1, 4]	[2, 3, 4, 1]	[4, 1, 2, 3]	[1, 2, 4, 3]	[1, 3, 4, 2]	[2, 1, 4, 3]	11
73	p0	physics	[1, 3, 2, 4]	[4, 2, 3, 1]	[3, 2, 1, 4]	[2, 1, 3, 4]	[1, 3, 2, 4]	[3, 1, 2, 4]	12
74	p5	physics	[3, 2, 4, 1]	[2, 3, 4, 1]	[2, 4, 3, 1]	[4, 3, 1, 2]	[4, 2, 3, 1]	[1, 2, 4, 3]	1
74	b4	biology	[1, 2, 4, 3]	[2, 1, 3, 4]	[3, 4, 1, 2]	[3, 1, 4, 2]	[3, 1, 4, 2]	[3, 4, 2, 1]	2
74	b5	biology	[4, 3, 1, 2]	[4, 2, 3, 1]	[4, 1, 2, 3]	[3, 4, 2, 1]	[3, 1, 4, 2]	[4, 3, 1, 2]	3
74	p3	physics	[2, 4, 1, 3]	[3, 4, 2, 1]	[1, 2, 4, 3]	[4, 1, 2, 3]	[2, 4, 3, 1]	[4, 3, 2, 1]	4
74	b0	biology	[4, 1, 3, 2]	[3, 1, 4, 2]	[4, 3, 1, 2]	[2, 4, 3, 1]	[3, 2, 1, 4]	[2, 1, 4, 3]	5
74	p2	physics	[3, 1, 2, 4]	[2, 1, 4, 3]	[3, 2, 1, 4]	[3, 4, 2, 1]	[3, 2, 1, 4]	[2, 1, 4, 3]	6
74	p0	physics	[3, 1, 4, 2]	[3, 1, 2, 4]	[3, 2, 1, 4]	[2, 4, 1, 3]	[4, 3, 1, 2]	[3, 1, 4, 2]	7
74	p4	physics	[4, 1, 3, 2]	[1, 3, 2, 4]	[2, 4, 3, 1]	[1, 3, 4, 2]	[1, 3, 2, 4]	[1, 3, 2, 4]	8
74	b1	biology	[4, 2, 3, 1]	[4, 2, 3, 1]	[2, 3, 4, 1]	[2, 3, 4, 1]	[2, 1, 4, 3]	[1, 2, 4, 3]	9
74	p1	physics	[4, 1, 2, 3]	[2, 1, 4, 3]	[3, 4, 2, 1]	[1, 4, 2, 3]	[2, 1, 3, 4]	[1, 2, 4, 3]	10
74	b2	biology	[1, 2, 4, 3]	[1, 3, 2, 4]	[1, 2, 3, 4]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 3, 4, 1]	11
74	b3	biology	[3, 2, 4, 1]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	[4, 2, 3, 1]	[4, 3, 1, 2]	12
75	b1	biology	[3, 4, 2, 1]	[4, 3, 1, 2]	[2, 3, 1, 4]	[1, 2, 3, 4]	[3, 2, 4, 1]	[3, 1, 2, 4]	1
75	b2	biology	[3, 1, 2, 4]	[4, 2, 3, 1]	[2, 4, 1, 3]	[3, 1, 2, 4]	[2, 1, 4, 3]	[3, 1, 4, 2]	2
75	p2	physics	[2, 4, 3, 1]	[3, 1, 2, 4]	[4, 3, 2, 1]	[2, 4, 1, 3]	[3, 4, 1, 2]	[1, 4, 3, 2]	3
75	p5	physics	[4, 3, 2, 1]	[4, 1, 3, 2]	[1, 4, 2, 3]	[4, 2, 1, 3]	[3, 1, 4, 2]	[3, 1, 2, 4]	4
75	b0	biology	[3, 4, 2, 1]	[3, 1, 4, 2]	[1, 4, 3, 2]	[3, 1, 4, 2]	[1, 2, 3, 4]	[2, 3, 1, 4]	5
75	p0	physics	[1, 4, 3, 2]	[4, 2, 1, 3]	[4, 2, 1, 3]	[1, 4, 2, 3]	[4, 2, 1, 3]	[1, 4, 3, 2]	6
75	b4	biology	[4, 1, 2, 3]	[2, 3, 1, 4]	[3, 4, 1, 2]	[1, 4, 3, 2]	[3, 1, 2, 4]	[2, 4, 3, 1]	7
75	p3	physics	[1, 3, 4, 2]	[1, 2, 3, 4]	[2, 3, 4, 1]	[3, 1, 2, 4]	[4, 2, 1, 3]	[2, 3, 4, 1]	8
75	p4	physics	[4, 2, 1, 3]	[4, 3, 1, 2]	[4, 2, 3, 1]	[4, 2, 1, 3]	[3, 1, 2, 4]	[2, 3, 1, 4]	9
75	p1	physics	[2, 1, 4, 3]	[2, 3, 1, 4]	[1, 3, 2, 4]	[2, 4, 1, 3]	[2, 4, 3, 1]	[3, 2, 4, 1]	10
75	b3	biology	[3, 4, 2, 1]	[4, 1, 2, 3]	[3, 1, 4, 2]	[1, 4, 2, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	11
75	b5	biology	[2, 3, 1, 4]	[4, 3, 1, 2]	[2, 4, 3, 1]	[3, 1, 2, 4]	[3, 4, 1, 2]	[4, 2, 1, 3]	12
76	b3	biology	[2, 1, 4, 3]	[2, 1, 4, 3]	[3, 2, 4, 1]	[3, 4, 2, 1]	[3, 4, 1, 2]	[4, 3, 2, 1]	1
76	b1	biology	[4, 3, 2, 1]	[3, 1, 4, 2]	[3, 2, 1, 4]	[2, 3, 1, 4]	[2, 3, 1, 4]	[4, 3, 2, 1]	2
76	p5	physics	[4, 1, 2, 3]	[3, 4, 2, 1]	[2, 4, 1, 3]	[2, 4, 3, 1]	[4, 2, 3, 1]	[2, 4, 1, 3]	3
76	p3	physics	[1, 3, 4, 2]	[2, 4, 3, 1]	[4, 3, 2, 1]	[3, 4, 2, 1]	[3, 2, 1, 4]	[2, 4, 1, 3]	4
76	b5	biology	[4, 2, 3, 1]	[4, 1, 2, 3]	[1, 3, 2, 4]	[3, 4, 2, 1]	[4, 1, 2, 3]	[3, 2, 4, 1]	5
76	b0	biology	[4, 3, 2, 1]	[2, 3, 1, 4]	[2, 3, 4, 1]	[3, 2, 4, 1]	[1, 2, 4, 3]	[2, 3, 4, 1]	6
76	p4	physics	[2, 1, 3, 4]	[1, 2, 3, 4]	[1, 2, 3, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 4, 1, 3]	7
76	b2	biology	[1, 2, 3, 4]	[4, 2, 3, 1]	[3, 2, 1, 4]	[2, 4, 3, 1]	[4, 2, 1, 3]	[3, 1, 2, 4]	8
76	p1	physics	[2, 3, 4, 1]	[1, 3, 4, 2]	[1, 4, 3, 2]	[1, 3, 4, 2]	[1, 3, 2, 4]	[3, 2, 4, 1]	9
76	b4	biology	[1, 2, 3, 4]	[2, 3, 1, 4]	[3, 1, 4, 2]	[3, 4, 1, 2]	[3, 1, 4, 2]	[2, 1, 3, 4]	10
76	p0	physics	[1, 3, 4, 2]	[3, 4, 1, 2]	[1, 2, 3, 4]	[3, 2, 4, 1]	[1, 2, 3, 4]	[2, 3, 1, 4]	11
76	p2	physics	[2, 3, 1, 4]	[1, 3, 4, 2]	[3, 1, 4, 2]	[3, 4, 2, 1]	[4, 2, 3, 1]	[4, 1, 3, 2]	12
77	b0	biology	[1, 4, 3, 2]	[4, 2, 3, 1]	[3, 2, 1, 4]	[3, 1, 4, 2]	[4, 3, 1, 2]	[3, 2, 4, 1]	1
77	b4	biology	[2, 4, 3, 1]	[1, 3, 4, 2]	[2, 1, 3, 4]	[2, 4, 1, 3]	[1, 4, 2, 3]	[3, 4, 2, 1]	2
77	p4	physics	[1, 2, 3, 4]	[2, 4, 3, 1]	[3, 1, 4, 2]	[3, 2, 1, 4]	[3, 2, 1, 4]	[1, 3, 2, 4]	3
77	b2	biology	[1, 2, 3, 4]	[4, 3, 2, 1]	[4, 3, 2, 1]	[1, 3, 2, 4]	[4, 1, 2, 3]	[4, 2, 3, 1]	4
77	b3	biology	[2, 1, 3, 4]	[1, 4, 2, 3]	[3, 2, 4, 1]	[1, 4, 2, 3]	[1, 3, 4, 2]	[1, 4, 2, 3]	5
77	p5	physics	[2, 4, 3, 1]	[1, 3, 4, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[3, 1, 4, 2]	[1, 3, 4, 2]	6
77	p0	physics	[1, 3, 2, 4]	[3, 2, 4, 1]	[4, 3, 1, 2]	[2, 3, 1, 4]	[1, 3, 2, 4]	[1, 2, 3, 4]	7
77	p3	physics	[4, 3, 2, 1]	[2, 1, 3, 4]	[4, 2, 3, 1]	[4, 3, 1, 2]	[3, 2, 1, 4]	[4, 2, 3, 1]	8
77	p1	physics	[1, 3, 4, 2]	[4, 3, 1, 2]	[1, 3, 4, 2]	[2, 4, 1, 3]	[4, 2, 1, 3]	[4, 3, 2, 1]	9
77	p2	physics	[2, 3, 4, 1]	[4, 1, 2, 3]	[4, 1, 2, 3]	[3, 1, 2, 4]	[1, 2, 3, 4]	[1, 2, 3, 4]	10
77	b5	biology	[3, 4, 2, 1]	[2, 3, 1, 4]	[3, 2, 1, 4]	[2, 3, 1, 4]	[2, 1, 3, 4]	[2, 3, 1, 4]	11
77	b1	biology	[2, 4, 3, 1]	[3, 4, 1, 2]	[1, 4, 3, 2]	[3, 1, 4, 2]	[2, 4, 1, 3]	[3, 2, 4, 1]	12
78	p4	physics	[3, 2, 4, 1]	[3, 4, 2, 1]	[3, 1, 4, 2]	[1, 4, 2, 3]	[4, 3, 1, 2]	[1, 4, 3, 2]	1
78	p1	physics	[2, 4, 3, 1]	[4, 2, 3, 1]	[3, 1, 2, 4]	[2, 4, 3, 1]	[2, 3, 4, 1]	[3, 2, 1, 4]	2
78	b2	biology	[2, 4, 1, 3]	[2, 3, 4, 1]	[2, 3, 1, 4]	[2, 1, 4, 3]	[4, 2, 1, 3]	[4, 3, 2, 1]	3
78	b1	biology	[3, 4, 1, 2]	[4, 3, 1, 2]	[2, 4, 3, 1]	[4, 3, 1, 2]	[1, 2, 3, 4]	[3, 1, 4, 2]	4
78	b4	biology	[4, 1, 3, 2]	[2, 3, 4, 1]	[2, 4, 1, 3]	[2, 4, 1, 3]	[2, 4, 1, 3]	[1, 4, 3, 2]	5
78	p0	physics	[2, 4, 1, 3]	[1, 2, 4, 3]	[3, 1, 4, 2]	[1, 4, 2, 3]	[4, 2, 1, 3]	[4, 3, 1, 2]	6
78	p2	physics	[1, 4, 3, 2]	[2, 3, 1, 4]	[3, 2, 4, 1]	[4, 3, 1, 2]	[3, 1, 2, 4]	[1, 4, 3, 2]	7
78	p5	physics	[3, 2, 4, 1]	[3, 2, 4, 1]	[2, 3, 1, 4]	[1, 3, 2, 4]	[4, 2, 3, 1]	[1, 2, 3, 4]	8
78	b3	biology	[2, 1, 3, 4]	[1, 3, 2, 4]	[2, 3, 4, 1]	[4, 3, 2, 1]	[1, 3, 2, 4]	[3, 1, 2, 4]	9
78	p3	physics	[1, 2, 4, 3]	[1, 4, 2, 3]	[1, 2, 3, 4]	[2, 3, 1, 4]	[4, 3, 2, 1]	[4, 1, 3, 2]	10
78	b5	biology	[1, 3, 2, 4]	[4, 2, 3, 1]	[4, 2, 1, 3]	[2, 4, 3, 1]	[2, 3, 1, 4]	[3, 2, 4, 1]	11
